observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:cooling_branch:wallHeatFlux_integral_W:cooling_branch:ambient_wall,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,cooling_branch:ambient_wall,thermal,patchwise_heat_wall_flux_integral,cooling_branch,cooling_branch,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-13.5707,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:cooling_branch:wallHeatFlux_integral_W:cooling_branch:cooler,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,cooling_branch:cooler,thermal,patchwise_heat_wall_flux_integral,cooling_branch,cooling_branch,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-150.7696,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:downcomer:wallHeatFlux_integral_W:downcomer:ambient_wall,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,downcomer:ambient_wall,thermal,patchwise_heat_wall_flux_integral,downcomer,downcomer,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-25.3479,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:junction:wallHeatFlux_integral_W:junction:junction_other,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,junction:junction_other,thermal,patchwise_heat_wall_flux_integral,junction,junction,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-43.2347,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:Nu:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_nusselt_number,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,Nu,4.059673513497697,dimensionless,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:R_prime_thermal_mkw:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_resistance_per_length,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,R_prime_thermal_mkw,0.14939610936023742,m*K/W,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:T_bulk_k:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_bulk_temperature,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,T_bulk_k,469.5229400055167,K,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,fit_feature,validation_target,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:T_wall_k:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_wall_temperature,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,T_wall_k,464.39070117816766,K,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,fit_feature,validation_target,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:htc_wm2k:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_htc,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,htc_wm2k,101.57469215035427,W/m^2/K,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:uaprime_wmk:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_uaprime,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,uaprime_wmk,6.693614741925504,W/m/K,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:left_lower_leg+test_section_span+left_upper_leg:wall_duty_Q_w:upcomer:TW7,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,upcomer:TW7,thermal,thermal_wall_duty,left_lower_leg+test_section_span+left_upper_leg,upcomer,TW7,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wall_duty_Q_w,-32.618906683839995,W,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,fit_feature,validation_target,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:lower_leg:R_prime_thermal_mkw:lower_leg:TW2,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,lower_leg:TW2,thermal,thermal_resistance_per_length,lower_leg,lower_leg,TW2,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,R_prime_thermal_mkw,0.05660384138249899,m*K/W,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;nu_direct_not_admitted;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:lower_leg:T_bulk_k:lower_leg:TW2,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,lower_leg:TW2,thermal,thermal_bulk_temperature,lower_leg,lower_leg,TW2,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,2511.0,2514.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,T_bulk_k,457.281862081799,K,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,fit_feature,validation_target,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;nu_direct_not_admitted;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
