time_s,TP1,TP2,TP3,TP4,TP5,TP6
4309.0,455.519635,450.684212,446.385838,454.57891,455.284524,457.06922
4310.0,455.518674,450.677577,446.385652,454.579165,455.284636,457.069517
4311.0,455.468308,450.686356,446.385671,454.579541,455.284767,457.069827
4312.0,455.449866,450.695892,446.385718,454.579863,455.284941,457.069781
4313.0,455.461284,450.693344,446.385605,454.580074,455.285143,457.069702
4314.0,455.477513,450.676444,446.385506,454.580243,455.285349,457.070082
4315.0,455.48442,450.675207,446.385539,454.580387,455.285593,457.070519
4316.0,455.481911,450.733849,446.385729,454.58049,455.285856,457.0707
4317.0,455.475911,450.754235,446.38627,454.580619,455.286074,457.070855
4318.0,455.470216,450.580113,446.387127,454.580698,455.286241,457.070869
4319.0,455.467045,450.55292,446.387579,454.580648,455.28639,457.070499
4320.0,455.468316,450.646227,446.387572,454.580596,455.286525,457.070646
4321.0,455.472421,450.69559,446.387706,454.580603,455.286647,457.071396
4322.0,455.475992,450.711185,446.387999,454.580629,455.286754,457.071571
4323.0,455.478938,450.712508,446.388249,454.58075,455.286825,457.071395
4324.0,455.488771,450.703023,446.38833,454.581063,455.286879,457.071398
4325.0,455.517685,450.688713,446.388216,454.581359,455.286959,457.071582
4326.0,455.52578,450.680073,446.388019,454.581601,455.287068,457.071863
4327.0,455.477418,450.687324,446.388008,454.581967,455.287194,457.072192
4328.0,455.453029,450.69776,446.388071,454.582303,455.287361,457.072199
4329.0,455.461387,450.69724,446.387973,454.582525,455.287561,457.072077
4330.0,455.478014,450.681675,446.387859,454.582696,455.287764,457.072403
4331.0,455.486475,450.674738,446.387873,454.582845,455.288001,457.072865
4332.0,455.484928,450.726351,446.388034,454.58295,455.288264,457.073071
4333.0,455.479078,450.7652,446.388515,454.583073,455.28849,457.07322
4334.0,455.473229,450.607073,446.389362,454.583167,455.288661,457.07328
4335.0,455.469554,450.545931,446.389904,454.583129,455.288811,457.072933
4336.0,455.470231,450.637618,446.389918,454.583068,455.288947,457.07295
4337.0,455.474176,450.694406,446.390018,454.583069,455.289069,457.073697
4338.0,455.477925,450.712575,446.390301,454.583092,455.289179,457.073968
4339.0,455.480741,450.715716,446.390566,454.583189,455.289254,457.073796
4340.0,455.488732,450.707303,446.390673,454.583481,455.289307,457.073765
4341.0,455.515405,450.693287,446.390584,454.583794,455.28938,457.073931
4342.0,455.5309,450.682903,446.390381,454.584026,455.289486,457.074198
4343.0,455.48749,450.688328,446.390338,454.584378,455.289608,457.074535
4344.0,455.456662,450.699396,446.390411,454.584728,455.289767,457.074599
4345.0,455.461712,450.700806,446.390332,454.584962,455.289965,457.074449
4346.0,455.47833,450.686955,446.390206,454.585135,455.290166,457.074712
4347.0,455.488313,450.675549,446.390201,454.585288,455.290396,457.075192
4348.0,455.487851,450.718921,446.390337,454.585396,455.290658,457.075428
4349.0,455.482231,450.771347,446.39076,454.585513,455.290891,457.07557
4350.0,455.476265,450.637178,446.391582,454.58562,455.291067,457.075667
4351.0,455.472136,450.541818,446.392209,454.585596,455.291217,457.075361
4352.0,455.472197,450.627936,446.392258,454.585529,455.291355,457.075257
4353.0,455.475903,450.692502,446.392326,454.585521,455.291478,457.075971
4354.0,455.479815,450.713688,446.392594,454.585542,455.291589,457.076343
4355.0,455.482604,450.718667,446.392873,454.585619,455.291669,457.076187
4356.0,455.489105,450.711469,446.393005,454.585885,455.291721,457.076122
4357.0,455.513015,450.697893,446.392941,454.586212,455.291789,457.076268
4358.0,455.534598,450.686064,446.392739,454.58644,455.29189,457.076521
4359.0,455.497322,450.68942,446.392662,454.586775,455.29201,457.07686
4360.0,455.460647,450.700822,446.392739,454.587136,455.292161,457.076981
4361.0,455.462093,450.704055,446.392683,454.587384,455.292355,457.076817
4362.0,455.478518,450.692165,446.392548,454.58756,455.292555,457.077012
4363.0,455.489939,450.677523,446.392523,454.587716,455.292777,457.077498
4364.0,455.490672,450.711962,446.392636,454.587829,455.293038,457.077771
4365.0,455.48538,450.773327,446.393005,454.587939,455.293277,457.077907
4366.0,455.479325,450.668552,446.393789,454.588055,455.293459,457.078032
4367.0,455.474789,450.541407,446.394492,454.588048,455.29361,457.077778
4368.0,455.474218,450.617384,446.394592,454.587976,455.293748,457.077572
4369.0,455.477608,450.689734,446.394629,454.58796,455.293872,457.078222
4370.0,455.48166,450.714513,446.394879,454.587978,455.293985,457.078694
4371.0,455.484503,450.721349,446.395168,454.588038,455.294069,457.078567
4372.0,455.489858,450.715507,446.395325,454.588277,455.294122,457.07847
4373.0,455.510777,450.702494,446.395287,454.588613,455.294185,457.078593
4374.0,455.537102,450.68954,446.395092,454.588843,455.294281,457.078832
4375.0,455.506595,450.690655,446.394982,454.589158,455.294397,457.079166
4376.0,455.464729,450.702061,446.395056,454.589528,455.294542,457.079342
4377.0,455.462378,450.707001,446.395023,454.589791,455.294731,457.079181
4378.0,455.47859,450.697213,446.394884,454.58997,455.29493,457.079304
4379.0,455.491333,450.680506,446.394839,454.590128,455.295146,457.079786
4380.0,455.493377,450.705823,446.394931,454.590247,455.295403,457.080096
4381.0,455.488525,450.771979,446.39525,454.590351,455.295648,457.080232
4382.0,455.482407,450.699198,446.395987,454.590474,455.295836,457.080374
4383.0,455.477512,450.545266,446.396753,454.590485,455.295988,457.080181
4384.0,455.476307,450.606286,446.396918,454.590412,455.296128,457.079892
4385.0,455.479306,450.686014,446.396928,454.590385,455.296252,457.080453
4386.0,455.48346,450.715056,446.397156,454.590401,455.296366,457.081018
4387.0,455.48642,450.72378,446.397451,454.590448,455.296454,457.080935
4388.0,455.490877,450.719408,446.397631,454.590656,455.296509,457.080808
4389.0,455.508894,450.707057,446.39762,454.590996,455.296567,457.080906
4390.0,455.538534,450.693306,446.397437,454.591235,455.296659,457.081132
4391.0,455.515414,450.69208,446.397297,454.591529,455.296772,457.081456
4392.0,455.469418,450.703144,446.397361,454.591903,455.29691,457.08168
4393.0,455.462729,450.709653,446.397353,454.592181,455.297093,457.081536
4394.0,455.478512,450.70203,446.397214,454.592367,455.297292,457.081591
4395.0,455.492502,450.684296,446.397149,454.592526,455.297502,457.082055
4396.0,455.495934,450.700774,446.397221,454.592651,455.297754,457.082405
4397.0,455.491639,450.76804,446.397496,454.592751,455.298004,457.082544
4398.0,455.485495,450.726901,446.398178,454.592876,455.298199,457.082696
4399.0,455.480304,450.554467,446.398991,454.592906,455.298353,457.082565
4400.0,455.478473,450.595055,446.399232,454.592834,455.298493,457.08222
4401.0,455.481015,450.681168,446.399224,454.592797,455.298618,457.08267
4402.0,455.485221,450.715331,446.399425,454.59281,455.298733,457.083315
4403.0,455.48834,450.725957,446.399723,454.592846,455.298825,457.08329
4404.0,455.492117,450.723165,446.399925,454.593025,455.298882,457.083138
4405.0,455.507394,450.711555,446.399941,454.593363,455.298936,457.083208
4406.0,455.538557,450.697319,446.399773,454.593614,455.299023,457.08342
4407.0,455.524443,450.693745,446.399608,454.593887,455.299133,457.083731
4408.0,455.475239,450.704106,446.399654,454.594263,455.299265,457.083995
4409.0,455.463732,450.712023,446.399669,454.594557,455.299442,457.083885
4410.0,455.478342,450.706573,446.399535,454.594749,455.29964,457.083873
4411.0,455.493451,450.688705,446.399451,454.59491,455.299845,457.084308
4412.0,455.498318,450.69697,446.399504,454.59504,455.300091,457.084696
4413.0,455.494703,450.762225,446.399738,454.595137,455.300345,457.084846
4414.0,455.488584,450.750143,446.400361,454.595263,455.300547,457.084998
4415.0,455.483145,450.569595,446.401204,454.595312,455.300703,457.08493
4416.0,455.480713,450.584263,446.401531,454.595244,455.300845,457.084555
4417.0,455.482739,450.675111,446.401513,454.595197,455.300971,457.084878
4418.0,455.486941,450.715239,446.401685,454.595205,455.301086,457.085583
4419.0,455.490243,450.727863,446.401982,454.595234,455.301182,457.085631
4420.0,455.493545,450.726762,446.402204,454.595384,455.301242,457.08546
4421.0,455.506189,450.715977,446.402246,454.595713,455.301292,457.0855
4422.0,455.537075,450.701534,446.402098,454.59598,455.301373,457.085697
4423.0,455.532946,450.695691,446.401912,454.596234,455.301481,457.085993
4424.0,455.48243,450.704986,446.401935,454.596606,455.301607,457.086289
4425.0,455.465799,450.714124,446.401971,454.596916,455.301778,457.086222
4426.0,455.478143,450.710812,446.401846,454.597117,455.301974,457.086152
4427.0,455.494145,450.693545,446.401745,454.597279,455.302175,457.086546
4428.0,455.500532,450.694534,446.401778,454.597415,455.302415,457.086968
4429.0,455.497721,450.755239,446.401978,454.597511,455.302671,457.087134
4430.0,455.491672,450.768089,446.402539,454.597634,455.302881,457.087284
4431.0,455.486025,450.590362,446.403394,454.597701,455.30304,457.087272
4432.0,455.483027,450.574586,446.403812,454.597641,455.303182,457.086892
4433.0,455.484493,450.667831,446.403796,454.597584,455.30331,457.087081
4434.0,455.488633,450.714721,446.403936,454.597587,455.303425,457.087822
4435.0,455.492128,450.729501,446.404229,454.59761,455.303524,457.087955
4436.0,455.495122,450.730171,446.40447,454.597734,455.303588,457.087773
4437.0,455.505586,450.720303,446.404538,454.598048,455.303636,457.087781
4438.0,455.535113,450.705896,446.404412,454.598332,455.303711,457.087963
4439.0,455.540454,450.697953,446.404212,454.598571,455.303815,457.088244
4440.0,455.491101,450.705833,446.404206,454.598935,455.303937,457.088561
4441.0,455.468694,450.715968,446.404259,454.59926,455.3041,457.088544
4442.0,455.478064,450.714722,446.404149,454.599472,455.304295,457.08843
4443.0,455.494615,450.698636,446.404031,454.599634,455.304493,457.088771
4444.0,455.502564,450.693476,446.404046,454.599776,455.304726,457.089221
4445.0,455.500677,450.747657,446.404214,454.599873,455.304983,457.089411
4446.0,455.494756,450.780742,446.404713,454.599991,455.305201,457.089554
4447.0,455.48894,450.615951,446.405564,454.600074,455.305364,457.089592
4448.0,455.485419,450.566662,446.406073,454.600024,455.305506,457.089228
4449.0,455.486294,450.659419,446.406073,454.599959,455.305635,457.089284
4450.0,455.490301,450.713634,446.406179,454.599956,455.305751,457.090031
4451.0,455.49398,450.730872,446.406463,454.599974,455.305853,457.090261
4452.0,455.496805,450.733363,446.406719,454.600074,455.30592,457.090078
4453.0,455.505333,450.724527,446.406814,454.600368,455.305967,457.090052
4454.0,455.532793,450.710355,446.406712,454.600669,455.306036,457.090217
4455.0,455.546153,450.700549,446.406504,454.600897,455.306137,457.090482
4456.0,455.500872,450.706698,446.406465,454.601248,455.306255,457.090812
4457.0,455.472087,450.717575,446.40653,454.601588,455.30641,457.090852
4458.0,455.478225,450.718298,446.406438,454.601811,455.306603,457.090704
4459.0,455.494881,450.703821,446.406307,454.601976,455.306798,457.090984
4460.0,455.504375,450.693748,446.406302,454.602121,455.307024,457.091455
4461.0,455.50354,450.739997,446.406442,454.602221,455.307281,457.091673
4462.0,455.497823,450.788399,446.406882,454.602333,455.307505,457.09181
4463.0,455.491878,450.645235,446.407713,454.602429,455.307673,457.091888
4464.0,455.487882,450.561276,446.408309,454.602393,455.307816,457.09156
4465.0,455.488146,450.649921,446.40834,454.60232,455.307947,457.091489
4466.0,455.491939,450.711864,446.408413,454.60231,455.308063,457.092213
4467.0,455.495789,450.731966,446.408682,454.602325,455.308167,457.092545
4468.0,455.498558,450.736305,446.408953,454.602404,455.308238,457.092373
4469.0,455.505466,450.728637,446.409072,454.602674,455.308284,457.092312
4470.0,455.530295,450.714859,446.408995,454.60299,455.308348,457.092459
4471.0,455.550102,450.703486,446.408786,454.603212,455.308444,457.092709
4472.0,455.510841,450.707633,446.408715,454.603547,455.308559,457.093041
4473.0,455.475906,450.718961,446.408785,454.603898,455.308707,457.09314
4474.0,455.478507,450.72155,446.408714,454.604135,455.308896,457.092973
4475.0,455.495003,450.708973,446.408573,454.604302,455.30909,457.093186
4476.0,455.505974,450.695237,446.408548,454.604451,455.309308,457.093667
4477.0,455.506306,450.732679,446.408664,454.604556,455.309564,457.093921
4478.0,455.500886,450.791569,446.409048,454.604661,455.309795,457.094051
4479.0,455.494843,450.676468,446.409845,454.604768,455.309968,457.094161
4480.0,455.490423,450.559415,446.410521,454.604748,455.310112,457.093881
4481.0,455.490055,450.639439,446.410597,454.604671,455.310244,457.0937
4482.0,455.493556,450.709263,446.410638,454.604651,455.31036,457.094371
4483.0,455.497559,450.732776,446.41089,454.604664,455.310466,457.094803
4484.0,455.500358,450.738968,446.411172,454.604725,455.310542,457.094658
4485.0,455.506019,450.73262,446.411316,454.604967,455.310588,457.094563
4486.0,455.527869,450.719372,446.411265,454.605295,455.310647,457.094688
4487.0,455.55294,450.706747,446.411061,454.605518,455.310739,457.094923
4488.0,455.520247,450.708689,446.410955,454.605833,455.31085,457.095253
4489.0,455.479864,450.720147,446.411025,454.606194,455.310991,457.095407
4490.0,455.47873,450.724493,446.410978,454.606445,455.311176,457.095239
4491.0,455.495015,450.713988,446.410831,454.606617,455.311369,457.095381
4492.0,455.507351,450.697804,446.410785,454.606768,455.311581,457.095861
4493.0,455.508965,450.726083,446.410879,454.606878,455.311833,457.096153
4494.0,455.50395,450.791111,446.411211,454.606977,455.312071,457.096281
4495.0,455.497835,450.707666,446.411962,454.607091,455.31225,457.096411
4496.0,455.493035,450.561626,446.412706,454.60709,455.312395,457.09619
4497.0,455.49203,450.628303,446.412843,454.607009,455.312528,457.095919
4498.0,455.495161,450.705734,446.412856,454.60698,455.312645,457.096509
4499.0,455.499281,450.733291,446.413087,454.606991,455.312752,457.097039
4500.0,455.502182,450.74137,446.413376,454.607037,455.312833,457.096934
4501.0,455.50687,450.736475,446.413543,454.60725,455.31288,457.096807
4502.0,455.525749,450.723858,446.413519,454.607584,455.312934,457.096908
4503.0,455.554535,450.710315,446.413325,454.607813,455.313021,457.097128
4504.0,455.529073,450.709925,446.413188,454.608108,455.31313,457.09745
4505.0,455.484203,450.721167,446.413249,454.608475,455.313264,457.097656
4506.0,455.478911,450.72714,446.413226,454.608741,455.313444,457.097499
4507.0,455.494881,450.718792,446.413079,454.608918,455.313636,457.097571
4508.0,455.508491,450.701258,446.413012,454.60907,455.313842,457.098039
4509.0,455.511483,450.720513,446.413085,454.609187,455.31409,457.098371
4510.0,455.506992,450.787796,446.41337,454.609281,455.314333,457.098501
4511.0,455.500837,450.736587,446.414068,454.609399,455.314519,457.098642
4512.0,455.495719,450.568883,446.414865,454.609417,455.314666,457.098484
4513.0,455.49408,450.616869,446.415076,454.609337,455.314799,457.098148
4514.0,455.496773,450.701134,446.415067,454.609297,455.314918,457.098632
4515.0,455.500963,450.733543,446.415272,454.609305,455.315026,457.099248
4516.0,455.504015,450.743522,446.415565,454.609339,455.31511,457.099198
4517.0,455.507953,450.740186,446.415755,454.609523,455.31516,457.099045
4518.0,455.524044,450.728286,446.415758,454.609857,455.315209,457.099118
4519.0,455.555002,450.714151,446.415579,454.610097,455.315292,457.099326
4520.0,455.537969,450.711385,446.415414,454.610371,455.315397,457.099633
4521.0,455.489589,450.72205,446.41546,454.61074,455.315525,457.099883
4522.0,455.479555,450.729497,446.415461,454.611023,455.315699,457.099757
4523.0,455.494633,450.723331,446.415317,454.611206,455.315891,457.099757
