phase,candidate_id,case_id,split_role,heater_lambda,cooler_candidate_id,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TP6,TP,436.5381815,481.36,-44.82181849,44.82181849,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW1,TW,432.4020676,469.77,-37.36793243,37.36793243,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW10,TW,581.6780237,409.93,171.7480237,171.7480237,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW11,TW,432.9737752,476.14,-43.1662248,43.1662248,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW2,TW,431.992611,471.15,-39.15738904,39.15738904,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW3,TW,431.7828111,470.42,-38.63718888,38.63718888,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW4,TW,431.5237114,474.86,-43.33628864,43.33628864,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW5,TW,437.9594957,503.72,-65.76050428,65.76050428,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW6,TW,441.6385234,496.76,-55.1214766,55.1214766,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW7,TW,442.2997081,481.26,-38.96029186,38.96029186,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW8,TW,439.1783586,477.37,-38.19164145,38.19164145,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,0,HX_SEGMENTED_UA_NTU_N16,TW9,TW,435.434244,477.88,-42.445756,42.445756,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
